"OU","ObjectClass","IdentityReference","PrincipalName","ActiveDirectoryRights","InheritanceType","ObjectType","InheritedObjectType","ObjectFlags","AccessControlType","IsInherited","InheritanceFlags","PropagationFlags","SDDate","InvocationID","OrgUSN","LegendText"
"DC=_ldap._tcp.Default-First-Site-Name._sites.dc,DC=_msdcs.contoso.com,CN=MicrosoftDNS,DC=ForestDnsZones,<ROOT-DN>","","S-1-5-18","NT AUTHORITY\SYSTEM","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","",""
"DC=_ldap._tcp.Default-First-Site-Name._sites.dc,DC=_msdcs.contoso.com,CN=MicrosoftDNS,DC=ForestDnsZones,<ROOT-DN>","","<DOMAINSID>-512","<DOMAIN-NETBIOS>\Domain Admins","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","",""
"DC=_ldap._tcp.Default-First-Site-Name._sites.gc,DC=_msdcs.contoso.com,CN=MicrosoftDNS,DC=ForestDnsZones,<ROOT-DN>","","S-1-5-18","NT AUTHORITY\SYSTEM","Read permissions, Modify permissions","None","None","None","None","Owner","False","None","None","","","",""
"DC=_ldap._tcp.Default-First-Site-Name._sites.gc,DC=_msdcs.contoso.com,CN=MicrosoftDNS,DC=ForestDnsZones,<ROOT-DN>","","S-1-1-0","Everyone","GenericRead","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","",""
"DC=_ldap._tcp.Default-First-Site-Name._sites.gc,DC=_msdcs.contoso.com,CN=MicrosoftDNS,DC=ForestDnsZones,<ROOT-DN>","","<DOMAINSID>-516","<DOMAIN-NETBIOS>\Domain Controllers","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","",""
"DC=_ldap._tcp.Default-First-Site-Name._sites.gc,DC=_msdcs.contoso.com,CN=MicrosoftDNS,DC=ForestDnsZones,<ROOT-DN>","","S-1-5-18","NT AUTHORITY\SYSTEM","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","",""
"DC=_ldap._tcp.Default-First-Site-Name._sites.gc,DC=_msdcs.contoso.com,CN=MicrosoftDNS,DC=ForestDnsZones,<ROOT-DN>","","<DOMAINSID>-512","<DOMAIN-NETBIOS>\Domain Admins","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","",""
"DC=_ldap._tcp.gc,DC=_msdcs.contoso.com,CN=MicrosoftDNS,DC=ForestDnsZones,<ROOT-DN>","","S-1-5-18","NT AUTHORITY\SYSTEM","Read permissions, Modify permissions","None","None","None","None","Owner","False","None","None","","","",""
"DC=_ldap._tcp.gc,DC=_msdcs.contoso.com,CN=MicrosoftDNS,DC=ForestDnsZones,<ROOT-DN>","","S-1-1-0","Everyone","GenericRead","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","",""
"DC=_ldap._tcp.gc,DC=_msdcs.contoso.com,CN=MicrosoftDNS,DC=ForestDnsZones,<ROOT-DN>","","<DOMAINSID>-516","<DOMAIN-NETBIOS>\Domain Controllers","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","",""
"DC=_ldap._tcp.gc,DC=_msdcs.contoso.com,CN=MicrosoftDNS,DC=ForestDnsZones,<ROOT-DN>","","S-1-5-18","NT AUTHORITY\SYSTEM","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","",""
"DC=_ldap._tcp.gc,DC=_msdcs.contoso.com,CN=MicrosoftDNS,DC=ForestDnsZones,<ROOT-DN>","","<DOMAINSID>-512","<DOMAIN-NETBIOS>\Domain Admins","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","",""
"DC=_ldap._tcp.pdc,DC=_msdcs.contoso.com,CN=MicrosoftDNS,DC=ForestDnsZones,<ROOT-DN>","","S-1-5-18","NT AUTHORITY\SYSTEM","Read permissions, Modify permissions","None","None","None","None","Owner","False","None","None","","","",""
"DC=_ldap._tcp.pdc,DC=_msdcs.contoso.com,CN=MicrosoftDNS,DC=ForestDnsZones,<ROOT-DN>","","S-1-1-0","Everyone","GenericRead","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","",""
"DC=_ldap._tcp.pdc,DC=_msdcs.contoso.com,CN=MicrosoftDNS,DC=ForestDnsZones,<ROOT-DN>","","<DOMAINSID>-516","<DOMAIN-NETBIOS>\Domain Controllers","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","",""
"DC=_ldap._tcp.pdc,DC=_msdcs.contoso.com,CN=MicrosoftDNS,DC=ForestDnsZones,<ROOT-DN>","","S-1-5-18","NT AUTHORITY\SYSTEM","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","",""
"DC=_ldap._tcp.pdc,DC=_msdcs.contoso.com,CN=MicrosoftDNS,DC=ForestDnsZones,<ROOT-DN>","","<DOMAINSID>-512","<DOMAIN-NETBIOS>\Domain Admins","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","",""
"DC=e7a3a6ad-7bdb-4e69-a020-756035e4a07b,DC=_msdcs.contoso.com,CN=MicrosoftDNS,DC=ForestDnsZones,<ROOT-DN>","","S-1-5-18","NT AUTHORITY\SYSTEM","Read permissions, Modify permissions","None","None","None","None","Owner","False","None","None","","","",""
"DC=e7a3a6ad-7bdb-4e69-a020-756035e4a07b,DC=_msdcs.contoso.com,CN=MicrosoftDNS,DC=ForestDnsZones,<ROOT-DN>","","S-1-1-0","Everyone","GenericRead","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","",""
"DC=e7a3a6ad-7bdb-4e69-a020-756035e4a07b,DC=_msdcs.contoso.com,CN=MicrosoftDNS,DC=ForestDnsZones,<ROOT-DN>","","<DOMAINSID>-516","<DOMAIN-NETBIOS>\Domain Controllers","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","",""
"DC=e7a3a6ad-7bdb-4e69-a020-756035e4a07b,DC=_msdcs.contoso.com,CN=MicrosoftDNS,DC=ForestDnsZones,<ROOT-DN>","","S-1-5-18","NT AUTHORITY\SYSTEM","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","",""
"DC=e7a3a6ad-7bdb-4e69-a020-756035e4a07b,DC=_msdcs.contoso.com,CN=MicrosoftDNS,DC=ForestDnsZones,<ROOT-DN>","","<DOMAINSID>-512","<DOMAIN-NETBIOS>\Domain Admins","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","",""
"DC=gc,DC=_msdcs.contoso.com,CN=MicrosoftDNS,DC=ForestDnsZones,<ROOT-DN>","","S-1-5-18","NT AUTHORITY\SYSTEM","Read permissions, Modify permissions","None","None","None","None","Owner","False","None","None","","","",""
"DC=gc,DC=_msdcs.contoso.com,CN=MicrosoftDNS,DC=ForestDnsZones,<ROOT-DN>","","S-1-1-0","Everyone","GenericRead","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","",""
"DC=gc,DC=_msdcs.contoso.com,CN=MicrosoftDNS,DC=ForestDnsZones,<ROOT-DN>","","<DOMAINSID>-516","<DOMAIN-NETBIOS>\Domain Controllers","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","",""
"DC=gc,DC=_msdcs.contoso.com,CN=MicrosoftDNS,DC=ForestDnsZones,<ROOT-DN>","","S-1-5-18","NT AUTHORITY\SYSTEM","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","",""
"DC=gc,DC=_msdcs.contoso.com,CN=MicrosoftDNS,DC=ForestDnsZones,<ROOT-DN>","","<DOMAINSID>-512","<DOMAIN-NETBIOS>\Domain Admins","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","",""
"CN=NTDS Quotas,DC=ForestDnsZones,<ROOT-DN>","","<DOMAINSID>-512","<DOMAIN-NETBIOS>\Domain Admins","Read permissions, Modify permissions","None","None","None","None","Owner","False","None","None","","","",""
"CN=NTDS Quotas,DC=ForestDnsZones,<ROOT-DN>","","S-1-5-32-544","BUILTIN\Administrators","GenericRead","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","",""
"CN=NTDS Quotas,DC=ForestDnsZones,<ROOT-DN>","","<DOMAINSID>-512","<DOMAIN-NETBIOS>\Domain Admins","GenericAll","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","False","None","None","","","",""
"CN=NTDS Quotas,DC=ForestDnsZones,<ROOT-DN>","","S-1-1-0","Everyone","ExtendedRight","None","4ecc03fe-ffc0-4947-b630-eb672a8a9dbc","00000000-0000-0000-0000-000000000000","ObjectAceTypePresent","Allow","False","None","None","","","",""
